Latitude,Longitude,ID,Date
44.229093,3.996644,4891900346,2024-06-10T14:46
44.228078,3.997847,4901317546,2024-06-15T16:12
44.228542,3.996133,4901615676,2024-06-13T16:16
44.228977,3.996561,5069831763,2024-06-26T16:25
44.227509,3.996223,5069822635,2024-06-28T16:42
44.315656,4.055033,4952639516,2024-07-24T10:19
44.228323,3.995502,4171167913,6/13/2023 10:34:54 AM
44.228227,3.995534,4145328643,6/13/2023 10:35:12 AM
44.228303,3.99555,4137601023,6/13/2023 10:35:30 AM
44.46751,6.14858,4543608405,2023-07-20
44.46736,6.14857,4543608507,2023-07-20
44.46774,6.13653,4543608688,2023-07-21
44.044654,3.856974,4145354978,7/1/2023 12:53:16 PM
44.269672,4.023342,4442395824,2023-07-16
43.51611,2.86165,4054842430,2022-06-30
45.58212,4.73136,4149169454,2022-06-19
45.58212,4.73136,4149207709,2022-06-19
45.58212,4.73136,4149143455,2022-06-19
45.58212,4.73136,4149221726,2022-06-19
45.58212,4.73136,4149161513,2022-06-19
45.58212,4.73136,4149148054,2022-06-19
43.522513,2.832296,4054892439,2022-07-03
44.06508,2.83671,4569338939,2022-07-07
44.0857,2.83911,4047041264,2022-07-07
44.0574,2.87017,3944399374,2020-07-23
44.14997,4.02961,4569152579,2019-07-15
44.25101,4.0973,4574014289,2018-06-30
44.251,4.09583,4541904607,2018-06-30
44.04913,1.75788,3491654688,2017-07-05
44.05019,1.7554,3491654780,2017-07-05
44.01075,1.71171,3495732343,2017-07-05
43.95127,1.73053,3496146289,2017-07-05
44.04743,2.88678,3496201938,2016-06-03
43.48533,2.80019,4569025716,2015-06-30
44.2284,4.0364,3939497301,2015-06-19
44.22863,4.04335,3939497347,2015-06-19
45.52238,4.60971,2475576675,2012-07-13
44.04308,2.74401,3495877386,2011-07-29
43.98122,2.72611,3495748992,2011-07-27
44.05138,2.89441,3495752633,2011-07-29
44.07183,2.81142,3495767598,2011-07-05
44.04743,2.88678,3496058071,2011-07-04
44.01794,2.71311,3496140226,2011-07-05
44.01794,2.71311,3495868721,2011-07-28
