Latitude,Longitude,ID,Date
43.98874,7.56774,73b5151e-dbde-48d8-bf3b-378201919780,2016-06-25
44.09524,7.60417,011d2d2c-dcb7-41b0-93e3-33e1db457dd8,2016-06-25
44.12891,7.56192,0f58ef39-9224-4d71-bff1-ce53f2866940,2016-06-25
44.11536,7.61728,12c7a179-08da-44b9-a9d3-e9c51ae0c3b8,2016-06-26
44.09437,7.59507,80b8b913-0520-4ea0-8b9e-eae1a44dada5,2016-06-25
44.13284,7.53265,69f97e55-7b83-4069-a6c7-33e4a5961aad,2016-06-25
44.13024,7.59503,90b8ac0c-d4c8-4a36-91c6-f9781577da63,2016-06-25
44.13024,7.59503,9eb6bd82-f3aa-409b-a3d8-823bdf86f046,2016-06-25
43.99547,7.58415,bb3c42b0-a821-44a1-bb2c-d77d3f45345d,2016-06-25
44.13024,7.59503,53979045-0fbb-4a64-8327-78a38027cf7e,2016-06-25
43.99547,7.58415,16285000-5bed-4c7f-8e9d-2f2e2b52c7a2,2016-06-25
44.11783,7.61849,b9fce40b-183a-4b89-abcd-05bf6adc9125,2016-06-25
44.12804,7.56346,ec6b8149-70f4-49bb-9c6c-d6b2e002c2cf,2016-06-25
44.09378,7.60272,9d778e84-f41f-4a95-b8e5-cae87f3c7f71,2016-06-25
44.08531,7.5914,6e638fed-2847-4c57-9905-583d231245f1,2018-07-31
44.08531,7.5914,fc149d97-0a87-436c-9b0b-160a4365dd5a,2016-06-25
44.13024,7.59503,3193da29-0438-4625-bccf-9c765bc054fd,2016-06-25
43.99547,7.58415,1a6720a2-854b-4d9e-a7a5-c2d10f24f185,2016-06-25
44.13024,7.59503,d1a68902-3ccf-4159-b55d-a5cd950b13bc,2016-06-25
43.99547,7.58415,310fccf7-7ea3-408f-b5f8-1d8c88408416,2016-06-25
44.08531,7.5914,ace1fde0-66ce-4e21-80d1-f45aad855d24,2016-06-25
44.08531,7.5914,94edb5ec-baba-4190-a0e9-b5ac7c9e571a,2016-06-24
44.09411,7.6026,88ef32d8-549f-454e-b033-d4e5d0bbff1e,2016-06-25
44.08604,7.59014,c736a1e2-6252-48bb-aaa8-3f2920ff40ef,2016-06-25
44.09187,7.59827,8bf99053-a442-4a2e-bf2c-3299f592197c,2016-06-25
44.09826,7.60569,023343fa-aa2a-4dd9-bf21-ec89eaae5363,2016-06-25
44.04039,7.58777,a417026d-aa41-49f4-b6be-571622dbcc7f,2018-07-06
44.13024,7.59503,f07e3976-aac2-44a7-9ab1-4c1cca9ef6d5,2016-06-25
44.08531,7.5914,b55e7bea-3eb4-4f6e-b8a1-47913be0cf2c,2016-06-25
44.08531,7.5914,9d49687f-6500-472f-808f-da48781ec4ce,2016-06-25
44.08531,7.5914,05e05237-6a3c-42ea-af97-3587981ed123,2016-06-25
44.08531,7.5914,a8c7dbf9-f2ff-451c-8c1c-8abd7294b831,2016-06-25
44.10826,7.6133,67ae2b2b-3a4c-4985-bf71-a967330799aa,2016-06-25
44.0998,7.54051,2ae1ce04-f7f9-4dd4-9a94-66d7a76f2f6b,2016-06-26
43.98212,7.55674,8688cb53-68b5-45fc-8225-f8d3fa4ac3ba,2016-06-25
44.12129,7.56779,703b286a-5153-409f-8b8d-5a831faae051,2016-06-25
43.98297,7.55791,9505d23f-0584-4760-9bc4-7656ad540ee2,2016-06-25
43.98341,7.55347,f9b0bb07-4e1a-4bdc-86bc-c819fb02674f,2016-06-25
44.13024,7.59503,64674b58-d13c-44fe-8e51-4c5c7b0ad5bd,2016-06-24
43.99547,7.58415,32e90919-3ee9-43fa-8e82-12a49ed08c2f,2016-06-25
44.08531,7.5914,a11a9742-32fc-43c3-88a6-c3a1a0e712fd,2016-06-25
44.08531,7.5914,edf631ee-d54d-41c8-99e1-c735aa79fe49,2016-06-25
44.13024,7.59503,cb89356c-84e4-48aa-9bc5-0498fa5f3f6e,2016-06-25
44.08531,7.5914,f5aa67c7-4dfe-4f29-84e8-fc27ccffca99,2016-06-25
44.11536,7.61728,36492a97-8d01-4048-9048-0e4fa1106a64,2016-06-26
44.12737,7.56163,f76d5000-cc2c-4e91-9672-76b1546c968b,2016-06-25
44.09174,7.59605,0c683719-ae6f-4d34-9c81-8720e1099a88,2016-06-25
44.09213,7.59602,424d989c-caf9-41a2-91eb-5670e22e37e8,2016-06-25
44.09642,7.60247,9027626b-3174-4ac5-a32d-7e029be36651,2016-06-25
44.09488,7.60468,c9bffa62-8f30-4340-af1c-b5732127e8d1,2016-06-25
44.10993,7.56934,0be208e1-ceaa-484e-8eed-4acd752d8db8,2016-06-25
44.11186,7.61458,9431c3a7-158d-4117-a2dd-424ac35509cf,2016-06-25
43.98298,7.55462,e86fca88-7286-483f-b337-3834c9d4b355,2016-06-25
44.09228,7.60125,f35866cd-8e48-4629-9157-e47705b5e7ad,2016-06-25
44.10222,7.58331,5c9f63f2-af36-4039-8fff-67b291f2aeb1,2016-06-25
44.09455,7.60452,c815072e-3d1f-4a32-a1b0-3b646bb7265b,2016-06-25
44.08531,7.5914,bad5108c-a6be-4b20-9bec-c87a60ea8e63,2016-06-25
44.08531,7.5914,54f810af-8bfc-4380-9f3a-454cc867605f,2016-06-25
44.13284,7.53265,b4aa84a9-81ba-4fcc-b1b6-7721abc00e67,2016-06-25
44.08531,7.5914,0e8d255b-4644-4647-bcc4-6cc7946faec7,2016-06-25
44.09411,7.6026,c937bb99-f13d-46bc-8d54-3084024a3097,2016-06-25
44.09524,7.60417,659613a2-d97f-45bd-96d5-358f55761acb,2016-06-25
44.10826,7.6133,e152289c-5f2c-4b3c-b719-496a7744676a,2016-06-25
44.10826,7.6133,bd8c3265-5e81-4952-9902-f7a9bb2de941,2016-06-25
44.09411,7.6026,6797813d-c1ff-475b-9ed7-8c37c45d5c03,2016-06-25
44.09268,7.59584,45f13c50-96dc-4514-aeaf-156ca0da21a2,2016-06-25
44.11661,7.61769,53002dc9-5ac3-44ac-afe6-12dfebd18a58,2016-06-25
44.11304,7.56563,cf2e0d66-1287-4c7a-9ad8-6dc1cbb6dc39,2016-06-25
44.10025,7.60727,0496aab3-4878-409d-bd58-0b812b606bdb,2016-06-25
44.09323,7.5957,968281f7-0f16-4d9d-bba9-ae8fbe75670a,2016-06-25
44.10826,7.6133,97bdcc20-12ca-4c0a-b9a4-ffb84d4f4370,2016-06-25
44.13284,7.53265,63b88686-bc77-4120-b11d-b818f6e26aa7,2016-06-25
44.13024,7.59503,7a45fd25-ee89-4c13-84aa-09b70fd5b8c1,2016-06-24
44.08531,7.5914,31b8a3ba-4581-47cf-bdc5-1b730886677e,2016-06-25
44.08531,7.5914,9683e60d-35b8-41ec-ac39-062d2fc85088,2016-06-25
44.08531,7.5914,9af3ad9c-9458-4e19-8112-647c4389bf09,2016-06-25
44.08531,7.5914,09f6b3a1-345c-4cd7-9c15-92958ea87e44,2016-06-24
