ID 7e885742-7459-43d5-963f-030abdc13d16 44c4de5f-ab8b-48f9-8a39-67f132c30cd9[0],LATITUDE,LONGITUDE 43.76728,7.26105 43.78342,7.25614[0],DATE  2019-02-21[0],ALTITUDE
7e885742-7459-43d5-963f-030abdc13d16,43.76728,7.26105,,
44c4de5f-ab8b-48f9-8a39-67f132c30cd9,43.78342,7.25614,2019-02-21,
