Latitude,Longitude
43.624293,4.0925461
43.624293,4.0925461
43.624293,4.0925461
43.618727,4.0975091
43.615256,4.0979181
43.615256,4.0979181
45.910018,3.2527569722
47.8616943359,-4.0948634148
49.0473265248,6.7091411725
49.0484547179,6.7093694955
43.611064,4.0968411001
47.5792187,-2.2954192
44.9448357349,5.543713424
43.611064,4.0968411001
46.1272050731,-0.8498699963
43.611064,4.0968411001
43.6121717087,4.0961348692
43.612118,4.0965609999
43.611064,4.0968411001
43.611064,4.0968411001
43.61546,4.0978461001
43.615412,4.0979761
43.618082,4.0975911
43.619324,4.0974961
45.7955968387,4.9587605404
45.7879364224,4.9477742122
45.8220708546,4.9367878841
45.7679293116,4.9317253142
45.8066630176,4.9746732014
44.5806913778,6.6813761199
44.5726618,6.6799921
45.1911751972,5.6147356472
45.3823663295,6.1458843201
45.9100329722,3.252847
47.0956157522,4.1584456594
43.3977,3.696945
48.8608385833,2.3480853177
44.9928122187,4.1370750387
45.910051,3.2527919722
48.6495295556,-2.4263811258
44.3378366667,5.2469866667
45.9102069722,3.25232
47.5765042,-2.2892043
45.9101289722,3.2526069722
45.9101000444,3.2526099309
44.6372738128,-1.038157114
49.038975693,6.6996528581
45.910119,3.2526449722
45.9100999722,3.25278
49.0390000895,6.6996438056
45.9134860076,3.2518558949
45.9203097927,3.2474788651
44.9941133463,4.1395945293
44.8847500622,3.9601437215
45.907949,3.256828
44.9934820164,4.1384662035
44.9448357349,5.543713424
45.907926,3.256848
48.6081529628,7.7107303217
42.7402101,9.3438981
45.8395594999,6.2098194376
47.5754355,-2.2866301
45.8394917631,6.2143975227
48.82995,2.3177305556
49.4548833089,0.2216835333
49.03972209,6.6837061197
45.9652786255,-0.7097566724
44.99243,4.13632
49.4520392105,0.2259311167
47.5860921,1.3359475
45.9638366699,-0.7098034024
45.9259339722,3.2466479722
48.8808353793,2.6059668884
41.4439011054,9.0863053773
45.908566,3.2580749722
44.9926932055,4.136782898
45.9639320374,-0.7096652985
42.71878907,9.36052968
42.6454344391,8.9287689847
47.9134001803,-1.7569702972
45.9086649722,3.258265
43.5671900341,1.6575391218
49.0398009929,6.6846120358
42.5830425424,8.7281383188
46.3695184416,6.3249921799
48.4931602222,-1.7249629167
49.0396579126,6.6846194118
43.1211527778,-1.243325
48.30776025,2.68417795
46.2139565825,6.7377587918
49.0397649481,6.6839280725
43.1201138889,-1.2422944444
41.4441032793,9.0862298893
49.0397842892,6.6838553175
45.384161,5.707114
45.8395059164,6.2151978626
47.1035899192,4.1654732726
49.0397111007,6.6839196905
45.8394703891,6.2151627555
45.8394849192,6.2152582359
45.8994447604,6.1289701473
45.908121,3.258455
45.908115,3.2584699722
45.785589295,4.5589919016
42.5833227887,8.7278503756
48.30776025,2.68417795
46.1159249722,1.624011
45.0577980278,5.5569588333
43.934203,3.941123
43.934203,3.941123
43.934203,3.941123
43.934203,3.941123
47.5860921,1.3359475
45.0569725833,5.5574626389
47.2717732147,-1.5036114138
49.0389849241,6.6996122897
45.785576202,4.5590381697
47.6387094354,-3.1689260155
47.2724327221,-1.5080219624
43.934203,3.941123
43.793045,3.818868
43.79225,3.812066
43.79225,3.812066
43.79225,3.812066
43.79225,3.812066
43.79225,3.812066
43.79225,3.812066
49.0422732941,6.7042585462
41.4442602102,9.0861834848
49.0422851619,6.7043842748
47.0413012293,2.332962682
43.1164527778,-1.2378833333
47.094768327,4.1578382678
41.4444543515,9.0861232757
47.2725677489,-1.5095487831
49.0425321874,6.7041153833
42.5044750028,3.1237611667
42.4697972222,1.8751527778
45.0570564444,5.5576171944
45.0577195556,5.5567868333
45.0571770556,5.5574135833
42.5993880057,8.8056493414
49.0390220684,6.6996166483
48.421025,2.7295138889
49.0423583466,6.7042297125
48.4209944444,2.7295555556
49.042394829,6.7042082548
48.420975,2.7295555556
49.0421946148,6.7041767389
49.0423172489,6.7042069137
48.7439721828,2.3661334813
43.3285493097,5.0450096989
47.0932785221,4.1572632063
46.9003781955,-0.9368828684
44.9401873138,1.3152986392
47.270797,-1.509142
44.9359888889,4.9828805556
48.3465472222,2.5622944444
47.2721366881,-1.5085483789
47.2782707214,-1.5156693458
47.2703819272,-1.5116542575
47.2692871092,-1.5074727533
43.8424103553,3.879662302
48.3462583333,2.5627861111
48.5547116574,-3.1328906105
47.2693290708,-1.5074576139
47.2729682922,-1.5010029075
48.346075,2.5630138889
47.2729682922,-1.5010029075
47.2716293333,-1.5067083833
47.27280426,-1.5091739892
48.3459583333,2.5623416667
47.27280426,-1.5091739892
47.2727355956,-1.5098605156
48.347875,2.5495111111
45.908037,3.258474
49.0423319737,6.7042397708
43.2908383333,-1.55693
45.9077419722,3.2583429722
47.2728958128,-1.5097774267
49.0425706476,6.7037801072
44.0255827848,2.7367057584
48.3479194444,2.5569861111
45.909337,3.2483859722
49.0422403279,6.7042069137
46.0546579001,6.7761139199
45.909322,3.2497639722
41.4444735388,9.1071054012
41.4444735388,9.1071054012
49.042410433,6.7041824386
45.9095569722,3.250157
45.973882,3.179473
