Latitude,Longitude
43.6975784739,3.6739688739
43.6642156793,3.8813564726
43.3179626464,2.5224065781
44.3703904353,1.1793217063
43.83007921,3.6239351519
43.1460075378,5.754629612
43.32714603,6.29800177
43.9532569133,4.8075267592
43.1238361111,6.1241333333
44.5148814047,4.3097897029
43.234752655,2.7756474018
44.8027496714,1.1400997639
45.7901416667,4.8812566667
43.6903083333,3.87567
43.638359,3.862923
43.637247,3.862129
43.8265416667,3.7698783333
43.635280951,3.8130759448
44.8093372049,0.16945526
43.599406432,3.8234060813
42.6737428866,3.0330106825
43.7348567653,3.5474463925
43.3710725047,6.2921908591
43.323018984,2.5317634646
43.125643,6.1297336
43.308532088,3.1677215095
43.3956636,5.0537917
43.6441708989,3.2857834661
43.6203645461,3.5379714891
44.148989,4.682918
42.6375169559,2.7637961134
43.6904216667,3.87593
43.8340833333,3.88338
43.9157680907,3.7684731955
43.54556199,3.815774918
43.6389082929,3.8649206981
44.5149153764,4.3061387672
43.5058333333,3.5880555556
43.7445899283,3.7292210385
43.1802507844,5.5917969346
44.204097,3.514928
44.081018,3.64152
44.081018,3.64152
43.6316206,3.8634485
43.7184616309,4.1494778607
43.1195992429,3.080823019
43.6841166667,3.80795
42.69878605,2.90469485
43.508298,5.4672223997
42.995799,2.81373
43.6318472222,3.2696638889
43.7534216667,3.716245
42.8169425907,2.8206450244
42.8169425907,2.8206450244
43.7200132138,4.012454146
43.811043212,3.7428651005
43.657695,3.9858366667
44.401613572,4.1844901443
43.3249108487,-1.7058540881
43.6344146729,3.8522791862
43.7686297,5.4496568
43.7686143691,5.4482535231
44.3630083715,4.5235350871
42.6545582409,9.2815178489
42.0227781114,9.4744911142
43.656359248,3.8439816843
43.7735276001,4.8330675653
43.136897874,3.0941104889
43.656359248,3.8439816843
44.2274885873,4.3653699215
43.85407355,3.56375615
43.1012607289,3.0654192979
43.863,5.781
43.7573299598,7.1415766329
43.3573637182,5.4711354158
43.3593583332,5.468018899
43.72853,3.97352
43.2166987055,5.4333330318
43.102007735,3.0663483345
43.2244862915,5.4905039667
43.3406530141,5.4627408168
43.3413884522,5.4628513347
43.3414569943,5.462945212
43.6330638455,3.8695697728
43.3746758473,5.4486127115
43.3744349355,5.4486209763
43.7176827995,5.1694640866
44.621068,1.642689
43.3491942829,5.482723953
43.8366501795,4.3600538
